@relation 'Dataset-weka.filters.unsupervised.attribute.Remove-R1-3-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last'

@attribute maxChurn numeric
@attribute CyclomaticComplexity numeric
@attribute stmtAdded numeric
@attribute CodeSmells numeric
@attribute stmtDeleted numeric
@attribute IsBuggy {no,yes}

@data
0.051412,0.019417,0.033207,0,0.032629,no
0.051412,0,0.033207,0,0.032629,no
0.051412,0,0.03246,0,0.032629,no
0.051412,0.019417,0.03246,0,0.032629,no
0.051412,0.145631,0.032528,0.666667,0.032699,no
0.051412,0.019417,0.01718,0,0.017753,no
0.051412,0,0.01718,0,0.017753,no
0.051412,0,0.01718,0,0.017753,no
0.051412,0,0.01718,0,0.017753,no
0.051412,0,0.01718,0,0.017753,no
0.051412,0,0.01718,0,0.017753,no
0.011888,0,0.004414,0,0.003649,no
0.011888,0,0.004414,0,0.003649,no
0.011989,0,0.004278,0,0.003859,no
0.011989,0,0.004346,0,0.00393,no
0.011989,0,0.004278,0,0.003859,no
0.013107,0,0.0091,0,0.009052,no
0.013107,0.019417,0.009371,0,0.009473,no
0.013107,0,0.008896,0,0.008771,no
0.006808,0,0.002377,0,0.002245,no
0,0,0,0,0,no
0.192644,0,0.128277,0,0.12764,no
0.192644,0,0.128209,0,0.1275,no
0.192644,0,0.128209,0,0.1275,no
0.192644,0,0.128209,0,0.1275,no
0.192644,0,0.128209,0,0.1275,no
0.192644,0,0.128209,0,0.1275,no
0.192644,0,0.128209,0,0.1275,no
0.192644,0,0.128209,0,0.1275,no
0.192644,0,0.128209,0,0.1275,no
0.192644,0.038835,0.128344,0.333333,0.12764,no
0.192644,0,0.128209,0,0.1275,no
0.192644,0.067961,0.128684,0.333333,0.127921,no
0.192644,0.048544,0.128412,0.333333,0.127781,no
0.192644,0.029126,0.128277,0.333333,0.12757,no
0.192644,0.097087,0.128277,0.666667,0.12764,no
0.192644,0.019417,0.128277,0,0.12764,no
0.192644,0.019417,0.128277,0,0.12764,no
0.192644,0,0.128209,0,0.1275,no
0.192644,0,0.12848,0,0.1275,no
0.192644,0.019417,0.128752,0,0.12764,no
0.192644,0.07767,0.128684,0.333333,0.128061,no
0.192644,0,0.128548,0,0.12764,no
0.192644,0,0.128209,0,0.1275,no
0.192644,0.019417,0.128616,0,0.12757,no
0.192644,0,0.128209,0,0.1275,no
0.192644,0,0.128277,0,0.12764,no
0.192644,0.029126,0.128209,0,0.1275,no
0.192644,0,0.128209,0,0.1275,no
0.192644,0.07767,0.128684,0.333333,0.128061,no
0.192644,0.038835,0.12848,0,0.127851,no
0.192644,0.07767,0.128684,0.333333,0.128061,no
0.192644,0.048544,0.128412,0.333333,0.127781,no
0.192644,0.019417,0.129159,0.333333,0.128061,no
0.192644,0,0.128209,0,0.1275,no
0.192644,0,0.128209,0,0.1275,no
0.192644,0.019417,0.128277,0,0.12764,no
0.192644,0.097087,0.128277,0.666667,0.12764,no
0.192644,0,0.128209,0,0.1275,no
0.192644,0,0.128209,0,0.1275,no
0.192644,0,0.128209,0,0.1275,no
0.192644,0.009709,0.128344,0,0.12771,no
0.192644,0.019417,0.128956,0,0.127781,no
0.192644,0.019417,0.128209,0,0.1275,no
0.192644,0,0.128209,0,0.1275,no
0.192644,0,0.128209,0,0.1275,no
0.192644,0,0.064376,0,0.066522,no
0.030888,0.038835,0.010661,0.333333,0.010315,no
0.030888,0,0.010661,0,0.010315,no
0.030888,0,0.010661,0,0.010315,no
0.030888,0,0.010661,0,0.010315,no
0.030888,0,0.010797,0,0.010526,no
0.030888,0,0.010661,0,0.010315,no
0.026214,0.029126,0.017316,0,0.017543,no
0.026214,0.038835,0.017316,0,0.017543,no
0.026214,0,0.017316,0,0.017543,no
0.026214,0,0.017316,0,0.017543,no
0.026214,0,0.017384,0,0.017613,no
0.026214,0.174757,0.017316,0.666667,0.017543,no
0,0,0,0,0,no
0,0,0,0,0,no
0.165414,0.009709,0.100299,0,0.101747,no
0.165414,0,0.100774,0,0.101467,no
0.165414,0,0.100367,0,0.101116,no
0.165414,0,0.100027,0,0.101467,no
0.165414,0,0.099552,0,0.101046,no
0.165414,0,0.099552,0,0.101046,no
0.165414,0,0.099552,0,0.101046,no
0.165414,0,0.099552,0,0.101046,no
0.165414,0,0.099552,0,0.101046,no
0.165414,0.038835,0.099891,0.333333,0.102309,no
0.165414,0.038835,0.103287,0.333333,0.102098,no
0.165414,0.038835,0.100299,0,0.101537,no
0.165414,0.087379,0.107565,0.333333,0.103782,no
0.165414,0,0.099552,0,0.101046,no
0.165414,0.009709,0.09962,0,0.101186,no
0.165414,0.009709,0.09962,0,0.101186,no
0.165414,0.009709,0.099552,0,0.101046,no
0.165414,0.009709,0.09962,0,0.101116,no
0.165414,0,0.099552,0,0.101046,no
0.165414,0.048544,0.100435,0.333333,0.101817,no
0.165414,0,0.09962,0,0.101116,no
0.165414,0.009709,0.099552,0,0.101046,no
0.165414,0.029126,0.099688,0,0.101326,no
0.165414,0,0.099552,0,0.101046,no
0.165414,0,0.099552,0,0.101046,no
0.165414,0.009709,0.100435,0,0.101958,no
0.165414,0.019417,0.100706,0,0.101046,no
0.165414,0,0.099552,0,0.101046,no
0.165414,0.009709,0.099552,0,0.101046,no
0.165414,0.009709,0.099688,0,0.101186,no
0.165414,0,0.099552,0,0.101046,no
0.165414,0.058252,0.101317,0.333333,0.101467,no
0.165414,0,0.100027,0,0.101607,no
0.165414,0.058252,0.101114,0.333333,0.102449,no
0.165414,0,0.099552,0,0.101046,no
0.165414,0.019417,0.054394,0,0.058171,no
0.165414,0.038835,0.054394,0,0.058171,no
0.165414,0.058252,0.054665,0.333333,0.058312,no
0.165414,0,0.054394,0,0.058171,no
0.165414,0,0.055005,0,0.058101,no
0.165414,0,0.055005,0,0.058101,no
0.165414,0,0.055073,0,0.058171,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.001118,0.009709,0.001494,0,0,no
0.021744,0,0.007402,0,0.007368,no
0.021744,0,0.007402,0,0.007368,no
0.021744,0,0.007402,0,0.007368,no
0.021744,0,0.007402,0,0.007368,no
0.021744,0,0.007402,0,0.007368,no
0.021744,0,0.007402,0,0.007368,no
0.021744,0,0.007402,0,0.007368,no
0.021744,0,0.007402,0,0.007368,no
0.021744,0,0.007402,0,0.007368,no
0.021744,0,0.007402,0,0.007368,no
0.021744,0,0.007402,0,0.007368,no
0.021744,0,0.007402,0,0.007368,no
0.021744,0,0.007402,0,0.007368,no
0.021744,0,0.007402,0,0.007368,no
0.021744,0,0.007402,0,0.007368,no
0.021744,0,0.007402,0,0.007368,no
0.021744,0,0.007402,0,0.007368,no
0.021744,0,0.007402,0,0.007368,no
0.021744,0,0.007402,0,0.007368,no
0.021744,0,0.007402,0,0.007368,no
0.015749,0,0.005433,0,0.005263,no
0.015749,0,0.0055,0,0.005333,no
0.015749,0.009709,0.005433,0,0.005263,no
0.015749,0,0.005433,0,0.005263,no
0.015749,0,0.0055,0,0.005333,no
0.015749,0,0.005433,0,0.005263,no
0.062386,0,0.021391,0,0.020981,no
0.062386,0,0.021391,0,0.020981,no
0.062386,0,0.021391,0,0.020981,no
0.062386,0.116505,0.024379,1,0.023367,yes
0.062386,0.07767,0.024786,0.666667,0.021332,no
0.062386,0.126214,0.024582,1,0.021121,yes
0.062386,0,0.022002,0.333333,0.020981,no
0.062386,0,0.022002,0,0.020981,no
0.062386,0,0.022341,0.333333,0.021893,no
0.062386,0.184466,0.024922,0.666667,0.022244,no
0.062386,0.203883,0.021391,0.666667,0.020981,no
0,0.097087,0,0.666667,0,no
0,0,0,0,0,no
0,0.019417,0,0,0,no
0,0,0,0,0,no
0.032819,0,0.011476,0,0.010806,no
0.032819,0,0.011544,0,0.010876,no
0.032819,0,0.011544,0,0.010876,no
0.032819,0.009709,0.011544,0,0.010876,no
0.032819,0,0.011476,0,0.010806,no
0.032819,0,0.011476,0,0.010806,no
0.032819,0,0.011544,0,0.010876,no
0.032819,0,0.011544,0,0.010876,no
0.032819,0,0.011476,0,0.010806,no
0.032819,0,0.011544,0,0.010876,no
0.032819,0,0.011544,0,0.010876,no
0.032819,0,0.011544,0,0.010876,no
0.032819,0,0.011544,0,0.010876,no
0.032819,0,0.011544,0,0.010876,no
0.032819,0,0.011476,0,0.010806,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.01331,0,0.013192,no
0.038712,0,0.01331,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.01331,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.038712,0,0.013106,0,0.013192,no
0.066247,0,0.022817,0,0.022314,no
0.066247,0,0.022749,0,0.022244,no
0.066247,0,0.022749,0,0.022244,no
0.066247,0.029126,0.023564,0,0.023226,no
0.066247,0.067961,0.023088,0.333333,0.022735,no
0.066247,0.038835,0.022817,0,0.022384,no
0.066247,0.009709,0.022749,0,0.022244,no
0.066247,0.038835,0.022749,0,0.022244,no
0.066247,0.029126,0.023224,0.666667,0.022665,no
0.066247,0.009709,0.022749,0,0.022244,no
0.066247,0.048544,0.022885,0.333333,0.022314,no
0.066247,0,0.022749,0,0.022244,no
0.066247,0,0.022749,0,0.022244,no
0.066247,0,0.022885,0,0.022314,no
0.066247,0,0.022749,0,0.022244,no
0.066247,0,0.022749,0,0.022244,no
0.066247,0.009709,0.022885,0,0.022384,no
0.066247,0.009709,0.022749,0,0.022244,no
0.099167,0,0.034089,0.333333,0.033261,no
0.099167,0,0.034089,0,0.033261,no
0.099167,0,0.034429,0,0.033542,no
0.099167,0.019417,0.034768,0.333333,0.033963,yes
0.099167,0.504854,0.034497,1,0.033471,no
0.099167,0.038835,0.034701,0,0.033752,yes
0.099167,0.058252,0.034089,0.666667,0.033261,no
0.099167,0.029126,0.034293,0,0.033471,no
0.099167,0.009709,0.034157,0,0.033331,no
0.099167,0.067961,0.034157,0.666667,0.033331,no
0.099167,0.07767,0.034089,0.666667,0.033261,no
0.099167,0.087379,0.034836,0.333333,0.033963,no
0.099167,0.038835,0.034429,0.666667,0.033612,no
0,0.019417,0,0,0,no
0.027637,0,0.009847,0,0.009192,no
0.027637,0.029126,0.010186,0,0.009684,no
0.027637,0,0.009711,0,0.009052,no
0.027637,0.029126,0.01134,0,0.009543,no
0.027637,0.019417,0.011476,0.333333,0.010385,no
0.027637,0.009709,0.010661,0,0.009473,no
0.027637,0.038835,0.009914,0.333333,0.009192,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.046041,0,0.045821,no
0.133814,0,0.045973,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045837,0,0.045751,no
0.133814,0,0.045837,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045294,0,0.046102,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.046381,0,0.045751,no
0.133814,0,0.046381,0,0.045751,no
0.133814,0,0.045226,0,0.045821,no
0.133814,0,0.045226,0,0.045821,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045837,0,0.045751,no
0.133814,0,0.045837,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045362,0,0.045962,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045158,0,0.045751,no
0.133814,0,0.045566,0,0.045751,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.020118,0,0.006859,0,0.006807,no
0.020118,0,0.006859,0,0.006807,no
0.020118,0,0.006859,0,0.006807,no
0.020118,0,0.006859,0,0.006807,no
0.020118,0,0.006859,0,0.006807,no
0.020118,0,0.006859,0.333333,0.006807,no
0.020118,0,0.006859,0,0.006807,no
0.020118,0,0.006859,0,0.006807,no
0.020118,0,0.008013,0,0.006807,no
0.020118,0,0.008149,0,0.006947,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0.067961,0.661958,0.666667,0.653709,no
0.969823,0,0.659718,0,0.652095,no
0.969823,0,0.659718,0,0.652095,no
0.969823,0.009709,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0.019417,0.659242,0,0.652095,no
0.969823,0.009709,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0.009709,0.660193,0,0.652095,no
0.969823,0.009709,0.660193,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0.019417,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0.019417,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0.009709,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0.019417,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0.009709,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0.009709,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0.009709,0.659378,0,0.652235,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.65931,0,0.652235,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0.009709,0.659242,0,0.652095,no
0.969823,0.029126,0.660193,0,0.652095,no
0.969823,0,0.660193,0,0.652095,no
0.969823,0,0.659378,0,0.652235,no
0.969823,0,0.65931,0,0.652165,no
0.969823,0,0.660532,0,0.653358,no
0.969823,0,0.66094,0,0.652305,no
0.969823,0.009709,0.659514,0,0.652445,no
0.969823,0.048544,0.661483,0,0.652726,no
0.969823,0.009709,0.661076,0,0.652095,no
0.969823,0.009709,0.661076,0,0.652375,no
0.969823,0,0.659378,0,0.652305,no
0.969823,0,0.65931,0,0.652235,no
0.969823,0.009709,0.659242,0,0.652095,no
0.969823,0.009709,0.659378,0,0.652235,no
0.969823,0,0.659242,0.333333,0.652095,no
0.969823,0.203883,0.661211,1,0.65441,no
0.969823,0.029126,0.65931,0,0.652165,no
0.969823,0.009709,0.659378,0,0.652095,no
0.969823,0,0.65931,0.333333,0.652165,no
0.969823,0.242718,0.661211,1,0.653989,no
0.969823,0,0.65931,0,0.652165,no
0.969823,0.048544,0.659242,0.333333,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0.019417,0.659514,0,0.652656,no
0.969823,0.048544,0.661076,0.333333,0.652656,no
0.969823,0.116505,0.661958,0.666667,0.652235,yes
0.969823,0.058252,0.659378,0.333333,0.652375,no
0.969823,0,0.659378,0,0.652375,no
0.969823,0.009709,0.659378,0,0.652235,no
0.969823,0.087379,0.659514,0.333333,0.652726,no
0.969823,0.029126,0.659242,0,0.652095,no
0.969823,0.019417,0.659446,0,0.652516,no
0.969823,0.087379,0.659514,0.333333,0.652656,no
0.969823,0.048544,0.659378,0.333333,0.652305,no
0.969823,0.048544,0.659514,0.333333,0.652656,no
0.969823,0.029126,0.659378,0,0.652375,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0.009709,0.660804,0,0.652095,no
0.969823,0.038835,0.661891,0,0.652586,no
0.969823,0.048544,0.659514,0.333333,0.652445,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659446,0,0.652516,no
0.969823,0.048544,0.659378,0.333333,0.652375,no
0.969823,0.058252,0.659242,0.333333,0.652095,no
0.969823,0.009709,0.659242,0,0.652095,no
0.969823,0.058252,0.659378,0.333333,0.652375,no
0.969823,0.009709,0.659378,0,0.652305,no
0.969823,0.097087,0.660736,0.666667,0.653428,no
0.969823,0.048544,0.660464,0.333333,0.652796,no
0.969823,0.009709,0.659242,0,0.652095,no
0.969823,0.048544,0.659514,0.333333,0.652586,no
0.969823,0,0.659446,0,0.652235,no
0.969823,0,0.659582,0,0.652586,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0.029126,0.659446,0,0.652235,no
0.969823,0.048544,0.660057,0,0.652586,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0.048544,0.659853,0,0.652095,no
0.969823,0.097087,0.659514,0.666667,0.652516,no
0.969823,0.009709,0.659242,0,0.652095,no
0.969823,0.009709,0.659242,0,0.652095,no
0.969823,0.194175,0.660804,0.666667,0.653638,no
0.969823,0.009709,0.659242,0,0.652095,no
0.969823,0.019417,0.659242,0,0.652095,no
0.969823,0.019417,0.659446,0,0.652375,no
0.969823,0.019417,0.65931,0,0.652235,no
0.969823,0.019417,0.659242,0,0.652095,no
0.969823,0.058252,0.66094,0.333333,0.652445,no
0.969823,0.145631,0.662909,0.666667,0.65413,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.65931,0,0.652165,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0.029126,0.65965,0.333333,0.652937,no
0.969823,0.019417,0.659446,0,0.652305,no
0.969823,0.048544,0.660057,0.333333,0.652516,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0.184466,0.659853,0.666667,0.653358,no
0.969823,0.048544,0.659718,0.333333,0.652586,no
0.969823,0.029126,0.65931,0.333333,0.652235,no
0.969823,0.029126,0.659378,0,0.652375,no
0.969823,0.07767,0.659446,0.333333,0.652516,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0.019417,0.65931,0,0.652235,no
0.969823,0.058252,0.659378,0.333333,0.652375,no
0.969823,0.106796,0.659514,0.666667,0.652445,no
0.969823,0.029126,0.659446,0.333333,0.652516,no
0.969823,0.038835,0.659446,0,0.652516,no
0.969823,0.029126,0.65931,0,0.652165,no
0.969823,0.038835,0.659242,0,0.652095,no
0.969823,0.184466,0.659989,0.666667,0.653498,no
0.969823,0.067961,0.65931,0.333333,0.652235,no
0.969823,0.203883,0.659718,0.666667,0.653077,no
0.969823,0.087379,0.659921,0.333333,0.653287,no
0.969823,0.019417,0.659242,0,0.652095,no
0.969823,0.019417,0.659446,0,0.652516,no
0.969823,0.038835,0.659446,0.333333,0.652445,no
0.969823,0.067961,0.660057,0.333333,0.652656,no
0.969823,0.038835,0.659446,0,0.652516,no
0.969823,0.048544,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0.029126,0.659514,0,0.652375,yes
0.969823,0.048544,0.65931,0,0.652165,no
0.969823,0.038835,0.659514,0.333333,0.652586,no
0.969823,0.048544,0.659446,0.333333,0.652375,no
0.969823,0.019417,0.659446,0,0.652516,no
0.969823,0.048544,0.65931,0,0.652235,no
0.969823,0.145631,0.660397,0.666667,0.653779,no
0.969823,0.067961,0.659378,0.333333,0.652235,no
0.969823,0.029126,0.65931,0,0.652235,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0.029126,0.659446,0,0.652516,no
0.969823,0,0.65931,0,0.652235,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0.07767,0.659514,0.333333,0.652586,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0.009709,0.659242,0,0.652095,no
0.969823,0.009709,0.65931,0,0.652235,no
0.969823,0.067961,0.659242,0.333333,0.652095,no
0.969823,0.009709,0.659378,0,0.652305,no
0.969823,0.048544,0.659446,0.333333,0.652445,no
0.969823,0.009709,0.65931,0,0.652165,no
0.969823,0.087379,0.65931,0.333333,0.652165,no
0.969823,0.029126,0.659242,0,0.652095,no
0.969823,0.009709,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0.009709,0.65931,0,0.652235,no
0.969823,0.009709,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659921,0,0.652095,no
0.969823,0,0.659921,0,0.652095,no
0.969823,0.009709,0.65931,0,0.652165,no
0.969823,0,0.65931,0,0.652235,no
0.969823,0.009709,0.65931,0,0.652235,no
0.969823,0.009709,0.659242,0,0.652095,no
0.969823,0.048544,0.659378,0.333333,0.652305,no
0.969823,0.019417,0.659446,0,0.652235,no
0.969823,0.019417,0.65931,0,0.652235,no
0.969823,0.116505,0.659446,0.666667,0.652445,no
0.969823,0.009709,0.65931,0,0.652235,no
0.969823,0.019417,0.659582,0,0.652235,no
0.969823,0.029126,0.659582,0,0.652235,no
0.969823,0.019417,0.659378,0,0.652235,no
0.969823,0.019417,0.659242,0,0.652095,no
0.969823,0.009709,0.65931,0,0.652375,no
0.969823,0.009709,0.659242,0,0.652095,no
0.969823,0.009709,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0.019417,0.659242,0,0.652095,no
0.969823,0.116505,0.660804,0.666667,0.652375,no
0.969823,0.009709,0.660329,0,0.652586,no
0.969823,0.009709,0.659446,0,0.652235,no
0.969823,0.048544,0.660804,0.333333,0.652586,no
0.969823,0.009709,0.659378,0,0.652235,no
0.969823,0.019417,0.659514,0,0.652375,no
0.969823,0.009709,0.659378,0,0.652235,no
0.969823,0.009709,0.659378,0,0.652165,no
0.969823,0.009709,0.659242,0,0.652095,no
0.969823,0.009709,0.659242,0,0.652095,no
0.969823,0.009709,0.659378,0,0.652235,no
0.969823,0.009709,0.659242,0,0.652095,no
0.969823,0.029126,0.659242,0,0.652095,no
0.969823,0,0.659921,0,0.652516,no
0.969823,0.029126,0.659785,0,0.652305,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0.038835,0.65965,0.333333,0.652305,no
0.969823,0.019417,0.659378,0,0.652235,no
0.969823,0.009709,0.659242,0,0.652095,no
0.969823,0.009709,0.65931,0,0.652095,no
0.969823,0.009709,0.659514,0,0.652375,no
0.969823,0.009709,0.662841,0,0.652375,no
0.969823,0.009709,0.66257,0,0.652095,no
0.969823,0,0.66257,0,0.652095,no
0.969823,0.009709,0.66257,0,0.652095,no
0.969823,0.038835,0.663317,0.333333,0.670549,no
0.969823,0.009709,0.660193,0,0.652235,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0,0.659242,0,0.652095,no
0.969823,0.048544,0.659242,0,0.652095,no
0.969823,0.009709,0.659242,0,0.652095,no
0.969823,0.009709,0.659242,0,0.652095,no
0.969823,0.009709,0.659242,0,0.652095,no
