@relation 'Dataset-weka.filters.unsupervised.attribute.Remove-R1-3-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last'

@attribute NestingDepth numeric
@attribute CyclomaticComplexity numeric
@attribute CodeSmells numeric
@attribute stmtAdded numeric
@attribute avgChurn numeric
@attribute IsBuggy {no,yes}

@data
0,0,0,0.000326,0.000465,no
0,0,0,0.000326,0.000465,no
0,0,0,0.000544,0.000775,no
0,0,0,0,0,no
0,0,0.333333,0.000109,0.00031,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.086207,0.0625,0.333333,0,0,yes
0,0,0,0.002176,0.001627,no
0,0,0,0.001632,0.001472,no
0,0,0,0.001632,0.001472,no
0,0,0,0,0,no
0,0,0,0.000109,0.00031,yes
0,0,0,0,0,yes
0,0,0,0.000326,0.000465,yes
0,0,0,0.00185,0.001394,yes
0,0,0,0.003264,0.001653,yes
0.103448,0.0625,0,0.001741,0.000878,no
0,0,0,0.000109,0.000155,no
0,0,0,0.000109,0.00031,yes
0,0,0,0.000109,0.00031,yes
0,0,0,0,0,yes
0,0,0,0.000109,0.00031,yes
0,0,0,0,0,yes
0,0,0,0,0,yes
0.051724,0.03125,0,0.000653,0.001084,yes
0.034483,0.03125,0.333333,0.000109,0.00062,no
0.137931,0.125,0.333333,0.000653,0.000697,no
0,0,0,0,0,no
0.068966,0.0625,0.333333,0.000544,0.000516,yes
0,0,0,0,0,yes
0.034483,0.03125,0,0.000435,0.000516,yes
0.034483,0.03125,0,0.000109,0.00031,no
0,0,0,0,0,yes
0.086207,0.0625,0.333333,0.00555,0.003563,yes
0.155172,0.125,0.333333,0.005005,0.004287,no
0.137931,0.125,0,0.004135,0.004648,no
0.034483,0.03125,0,0.003156,0.001653,no
0,0,0,0.000218,0.001084,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.003808,0.005422,no
0.068966,0.0625,0,0.003808,0.005422,no
0,0,0,0.006094,0.004338,no
0,0,0,0.002394,0.001782,no
0,0,0,0,0,no
0,0,0,0.000109,0.000155,no
0.051724,0.03125,0,0,0,no
0.086207,0.0625,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.000109,0.00031,no
0,0,0,0,0,no
0,0,0,0.000109,0.00031,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.034483,0.03125,0,0.00185,0.002634,no
0,0,0,0.00185,0.002634,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.068966,0.03125,0,0,0,no
0.103448,0.09375,0.333333,0.000109,0.00031,no
0,0,0,0.000979,0.001549,no
0,0,0,0.000979,0.001549,no
0.068966,0.0625,0,0.001088,0.00093,no
0.068966,0.0625,0,0.000109,0.00031,no
0,0,0,0,0,no
0.017241,0,0,0.000218,0.000465,no
0,0,0,0,0,no
0,0,0,0.000653,0.000542,no
0.017241,0,0,0.000544,0.000775,no
0,0,0,0,0,no
0,0,0,0.000544,0.000775,no
0,0,0,0.000218,0.000465,no
0,0,0,0.000653,0.000465,no
0,0,0,0,0,no
0,0,0,0.000435,0.00062,no
0,0,0,0,0,no
0.155172,0.125,0.333333,0.000109,0.00031,no
0,0,0,0,0,no
0.068966,0.03125,0.333333,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.000218,0.00062,no
0,0,0,0,0,no
0,0,0,0,0,no
0.086207,0.0625,0,0,0,no
0,0,0,0,0,no
0.068966,0.03125,0.333333,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.224138,0.15625,0.333333,0.001415,0.000891,no
0.051724,0.03125,0.666667,0.000435,0.00062,no
0.034483,0.03125,0,0,0,no
0,0,0,0,0,no
0.155172,0.09375,0.333333,0.000109,0.00031,no
0,0,0,0,0,no
0,0,0,0,0,no
0.12069,0.0625,0.333333,0.000109,0.00031,no
0,0,0,0,0,no
0.051724,0.03125,0,0,0,no
0,0,0,0,0,no
0.086207,0.03125,0.333333,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.000435,0.000465,no
0.086207,0.03125,0.333333,0.001197,0.002169,no
0,0,0,0,0,no
0,0,0,0.000109,0.00031,no
0,0,0,0,0,no
0,0,0,0.000326,0.000387,no
0,0,0.333333,0.001741,0.001394,no
0,0,0,0.001741,0.001394,no
0,0,0.333333,0.001632,0.002479,no
0,0,0,0,0,no
0,0,0,0,0,no
0.155172,0.09375,0.333333,0.002067,0.001704,no
0.017241,0.03125,0,0.000109,0.00031,no
0.017241,0.03125,0,0.000109,0.00031,no
0,0,0,0.008487,0.004287,no
0.068966,0.03125,0.333333,0.008487,0.004132,no
0.086207,0.0625,0,0.014472,0.01038,no
0.448276,0.40625,1,0.016104,0.004957,no
0.103448,0.09375,0.666667,0.014799,0.00723,no
0.017241,0.03125,0,0.014581,0.007022,no
0.086207,0.0625,0,0.014472,0.01038,no
0.068966,0.0625,0.333333,0.000653,0.005422,no
0.241379,0.15625,0.333333,0.002612,0.002401,no
0.034483,0,0,0.000109,0.000155,no
0.051724,0.03125,0,0,0,no
0,0,0,0,0,no
0,0,0,0.000109,0.00031,no
0,0,0,0.000218,0.000465,no
0.034483,0.03125,0.333333,0.000109,0.000155,no
0.12069,0.09375,0.333333,0.001632,0.001472,no
0,0,0,0,0,no
0.086207,0.03125,0.333333,0.000544,0.000414,no
0,0,0,0,0,no
0.034483,0,0,0.000653,0.000852,no
0,0,0,0.006855,0.003512,no
0,0,0,0.006638,0.00945,no
0,0,0,0.000109,0.00031,no
0.137931,0.0625,0,0.003373,0.002169,no
0,0,0,0.002938,0.002246,no
0.017241,0,0,0.002938,0.002246,no
0,0,0,0.003264,0.002479,no
0,0,0,0.003373,0.001755,no
0,0,0.333333,0,0,no
0,0,0,0.003047,0.004338,no
0.034483,0.03125,0,0.001197,0.001704,no
0.172414,0.09375,0,0.000109,0.00031,no
0,0,0.333333,0,0,no
0,0,0.333333,0.002394,0.001782,no
0,0,0.333333,0.002394,0.003408,no
0,0,0,0.002394,0.003408,no
0,0,0,0.000218,0.00062,no
0,0,0,0,0,no
0,0,0,0.002067,0.003098,no
0,0,0,0.002067,0.003098,no
0.12069,0.03125,0.333333,0.005876,0.00457,no
0.155172,0.0625,0.666667,0.006638,0.010225,no
0,0,0,0.003047,0.004338,no
0.155172,0.0625,0.666667,0.003591,0.005887,no
0,0,0,0,0,no
0,0,0.333333,0,0,no
0,0,0.333333,0,0,no
0,0,0.333333,0,0,no
0,0,0.333333,0,0,no
0.034483,0.03125,0,0.001088,0.001007,no
0,0,0,0.001415,0.002014,no
0,0,0,0.001632,0.001317,no
0.051724,0.03125,0,0.000762,0.001239,no
0,0,0.333333,0.000109,0.00031,no
0,0,0.333333,0.000435,0.000414,no
0,0,0.333333,0.001523,0.000878,no
0,0,0,0.001306,0.002014,no
0,0,0.333333,0.000218,0.00031,no
0,0,0.333333,0.000544,0.000465,no
0.051724,0.0625,0,0.001088,0.00093,no
0.051724,0.03125,0,0.000218,0.000775,no
0.086207,0.0625,0,0.002285,0.001704,no
0.051724,0.03125,0,0.002938,0.001146,no
0,0,0,0.003591,0.001859,no
0,0,0,0.002829,0.002014,no
0,0,0,0.002829,0.002014,no
0,0,0,0.002394,0.003408,no
0,0,0,0.003264,0.002324,no
0,0,0,0.000871,0.001239,no
0,0,0,0.000871,0.001239,no
0.068966,0.0625,0,0,0,no
0.034483,0.03125,0,0.005114,0.007281,no
0,0,0,0.006746,0.003202,no
0,0,0,0.006746,0.003202,no
0.482759,0.375,0.666667,0.006529,0.003357,no
0,0,0.333333,0.000218,0.00062,no
0.068966,0,0,0.002285,0.002246,no
0,0,0,0.004026,0.003098,no
0.034483,0,0,0.001959,0.001704,no
0.086207,0.03125,0.333333,0.004353,0.003563,no
0.051724,0.03125,0,0.004353,0.003563,no
0,0,0,0.004026,0.003098,no
0,0,0.333333,0.000109,0.00031,no
0,0,0.333333,0.000326,0.00093,no
0,0,0.333333,0.000326,0.00093,no
0,0,0.333333,0.000218,0.00062,no
0.051724,0.03125,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.333333,0.000218,0.00031,no
0,0,0.333333,0,0,no
0,0,0,0.001632,0.002324,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.000218,0.00062,no
0.068966,0.03125,0.333333,0.000544,0.000542,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.224138,0.0625,0.333333,0.001959,0.001239,yes
0,0,0,0.001197,0.002014,yes
0,0,0,0.001197,0.002014,yes
0.017241,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.000109,0.00031,no
0,0,0,0,0,no
0,0,0,0.000435,0.00062,no
0,0,0,0.000435,0.00062,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.034483,0.03125,0,0,0,no
0,0,0,0,0,no
0.224138,0.15625,0.333333,0,0,no
0,0,0,0,0,no
0.206897,0.15625,0.333333,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.034483,0.03125,0,0,0,no
0,0.0625,0,0,0,no
0,0,0,0,0,no
0.155172,0.125,0.333333,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,yes
0.12069,0.03125,0.333333,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.051724,0.03125,0,0,0,no
0,0,0,0,0,no
0.068966,0.0625,0,0,0,no
0,0,0,0,0,no
0.275862,0.15625,0.333333,0.000109,0.00031,no
0.172414,0.125,0.333333,0,0,no
0.051724,0.03125,0,0,0,no
0.068966,0.03125,0.333333,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.086207,0.03125,0,0,0,no
0.068966,0.03125,0.333333,0,0,no
0.206897,0.125,0.333333,0,0,yes
0,0,0,0,0,no
0.051724,0.03125,0,0,0,no
0,0,0,0.000218,0.00062,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.000544,0.000775,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.034483,0.03125,0,0.000218,0.00062,no
0,0,0,0,0,no
0,0,0,0.000544,0.000775,no
0.137931,0.09375,0,0,0,yes
0.275862,0.25,0.333333,0,0,yes
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.206897,0.125,0.333333,0,0,yes
0.189655,0.125,0.333333,0,0,yes
0.034483,0.03125,0,0,0,no
0.068966,0.0625,0,0,0,no
0,0,0,0.000109,0.00062,no
0.155172,0.09375,0,0,0,no
0.051724,0.03125,0,0,0,no
0.034483,0.03125,0,0,0,yes
0.310345,0.1875,0.333333,0.000109,0.00062,yes
0.258621,0.1875,0.666667,0.000109,0.00062,yes
0.12069,0.03125,0.333333,0.003917,0.006146,no
0,0,0,0.001197,0.004338,no
0,0,0,0.001197,0.004338,no
0,0,0,0.001197,0.004338,no
0.051724,0.03125,0,0.002285,0.004105,no
0,0,0,0.001197,0.000671,no
0,0,0,0,0,no
0.068966,0.0625,0,0.001959,0.002943,no
0,0,0,0.002176,0.003563,no
0.086207,0.03125,0,0.002938,0.003253,no
0.017241,0.03125,0,0.000109,0.00031,no
0.275862,0.1875,0.333333,0.001415,0.001549,no
0.206897,0.15625,0.666667,0.001741,0.001782,no
0.051724,0.03125,0,0,0,no
0.172414,0.125,0.333333,0.000544,0.000775,no
0.12069,0.09375,0,0.000218,0.00031,no
0.224138,0.15625,0.333333,0.00185,0.001936,yes
0.034483,0.03125,0,0,0,no
0.051724,0.03125,0,0.000218,0.00093,no
0.051724,0.03125,0,0.000218,0.00062,no
0,0,0,0,0,no
0.051724,0.03125,0,0.000326,0.00093,no
0,0,0,0,0,no
0.051724,0.03125,0,0.000326,0.00093,no
0,0,0,0,0,no
0.051724,0.03125,0,0.000326,0.00093,no
0,0,0,0,0,no
0.051724,0.03125,0,0.000218,0.00062,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.051724,0.03125,0,0,0,no
0,0,0,0,0,no
0.051724,0.03125,0.333333,0,0,no
0,0,0.333333,0,0,no
0.051724,0.03125,0.333333,0,0,no
0,0,0.333333,0,0,no
0.051724,0.03125,0,0,0,no
0,0,0,0,0,no
0.051724,0.03125,0,0,0,no
0,0,0,0,0,no
0.051724,0.03125,0,0,0,no
0,0,0,0,0,no
0.12069,0.0625,0.666667,0.005441,0.00488,no
0.051724,0.03125,0,0,0,no
0.12069,0.0625,0.666667,0,0,no
0,0,0,0,0,no
0,0,0,0,0,yes
0.051724,0.0625,0.333333,0.000326,0.000465,yes
0.258621,0.1875,0.666667,0.000109,0.00062,yes
0.241379,0.21875,0.666667,0.002503,0.002401,yes
0.068966,0.03125,0.333333,0,0,yes
0.206897,0.125,0.333333,0.001088,0.001084,yes
0.12069,0.125,0.333333,0.000109,0.007591,yes
0.137931,0.09375,0.333333,0.000326,0.000775,yes
0,0,0,0.008161,0.011619,yes
0.051724,0.03125,0,0.00272,0.002556,yes
0.689655,0.5,0.666667,0,0,yes
0.068966,0.0625,0.333333,0.000544,0.000516,yes
0,0,0,0.000109,0.000155,yes
0,0,0,0,0,yes
0,0,0,0.001197,0.002014,yes
0.034483,0.03125,0,0.010337,0.014717,yes
0.051724,0.03125,0,0.000109,0.000465,yes
0.155172,0.09375,0.333333,0.004244,0.001936,yes
0.189655,0.15625,0.333333,0,0,yes
0.12069,0.15625,0.333333,0.000544,0.00062,yes
0,0,0,0.000109,0.00031,yes
0,0,0,0.000544,0.001549,yes
0,0,0,0.000109,0.00031,yes
0.103448,0.125,0.333333,0.009684,0.007075,yes
0.086207,0.0625,0,0,0,yes
0,0,0,0,0,yes
0.068966,0.0625,0,0.000109,0.00031,yes
0.068966,0.0625,0.333333,0.000544,0.000516,yes
0.155172,0.0625,0.333333,0.005876,0.001576,yes
0.017241,0.75,0.666667,0.001523,0.00031,yes
0.327586,0.25,0.333333,0.00555,0.007901,yes
0.155172,0.03125,0.333333,0,0,yes
0,0,0,0.000435,0.000775,yes
0,0,0,0,0,yes
0.327586,0.21875,0.333333,0.007182,0.010225,yes
0.103448,0.0625,0.333333,0.000544,0.001549,yes
0.051724,0.03125,0,0,0,yes
0.189655,0.125,0.333333,0,0,yes
0,0,0,0,0,yes
0.155172,0.0625,0.333333,0.005876,0.001576,yes
0.068966,0.0625,0.333333,0.000435,0.00031,yes
0.086207,0.0625,0.333333,0,0,yes
0.103448,0.0625,0.333333,0.002829,0.003408,yes
0.103448,0.125,0.333333,0.009684,0.007075,yes
0.310345,0.25,0.333333,0,0,yes
0,0,0,0,0,yes
0.310345,0.1875,0.333333,0.000109,0.00062,yes
0.051724,0.03125,0,0.011752,0.016731,yes
0.37931,0.1875,0.333333,0.00642,0.004802,yes
0.172414,0.125,0.333333,0.00457,0.013013,yes
0.155172,0.09375,0.333333,0.00185,0.003408,yes
0,0,0,0,0,yes
0.258621,0.15625,0.333333,0.000653,0.000542,yes
0.293103,0.1875,0.333333,0.000109,0.00031,yes
0.086207,0.0625,0,0.00272,0.001084,yes
0,0,0,0,0,yes
0.051724,0.03125,0,0.000871,0.000465,yes
0.086207,0.03125,0,0,0,yes
0.258621,0.21875,0.333333,0.009902,0.004454,yes
0,0,0,0.000762,0.006662,yes
0.172414,0.125,0.333333,0.00457,0.013013,yes
0.051724,0.03125,0,0.000653,0.001084,yes
0,0,0,0,0,yes
0,0,0,0,0,yes
0.12069,0.0625,0.333333,0.022089,0.009605,yes
0.206897,0.21875,0.333333,0.000653,0.000775,yes
0.068966,0.0625,0.333333,0.002829,0.004028,yes
0.086207,0.0625,0,0.001088,0.005422,yes
0.155172,0.125,0.333333,0.005876,0.001704,yes
0.206897,0.15625,0.666667,0.00272,0.0016,yes
0,0,0,0.008487,0.012084,yes
0.12069,0.09375,0.333333,0.00272,0.001343,yes
0.224138,0.15625,0.333333,0.013711,0.002181,yes
0,0,0,0.008161,0.011619,yes
0.068966,0.0625,0,0,0,yes
0.137931,0.15625,0.333333,0,0,yes
0.5,0.59375,0.666667,0,0,yes
0.086207,0.0625,0,0.002394,0.001549,yes
0.051724,0.03125,0,0.00272,0.002556,yes
0.310345,0.25,0.333333,0,0,yes
0.12069,0.09375,0.333333,0.011099,0.002576,yes
0.12069,0.0625,0.333333,0,0,yes
0,0,0,0,0,yes
0.5,0.59375,0.666667,0,0,yes
0.12069,0.0625,0.333333,0.003156,0.00253,yes
0.034483,0.03125,0.333333,0.030033,0.010844,yes
0.017241,0.71875,0.666667,0.001523,0.00031,yes
0.189655,0.15625,0.333333,0,0,yes
0.189655,0.15625,0.333333,0,0,yes
0.189655,0.15625,0.333333,0.016866,0.006584,yes
0.189655,0.15625,0.333333,0,0,yes
0.017241,0,0,0,0,yes
0.275862,0.21875,0.333333,0.015452,0.021998,yes
0,0,0,0.000109,0.00031,yes
0.189655,0.125,0.333333,0,0,yes
0.206897,0.1875,0.333333,0.008596,0.006197,yes
0.034483,0,0,0.000109,0.00031,yes
0.086207,0.0625,0.333333,0.001523,0.002014,yes
0.034483,0,0,0.718063,0.511541,yes
0,0,0,0,0,yes
0.068966,0.0625,0.333333,0.000544,0.000516,yes
0.12069,0.15625,0.333333,0.000762,0.00093,yes
0.137931,0.09375,0.333333,0.000871,0.000852,yes
0,0,0,0,0,yes
0.086207,0.0625,0,0,0,yes
0.172414,0.125,0.333333,0.00457,0.013013,yes
0.017241,0,0,0.007835,0.005655,yes
0.103448,0.0625,0,0.012405,0.009218,yes
0,0,0,0,0,yes
0,0,0,0,0,yes
0.034483,0.03125,0.333333,0.000435,0.00062,yes
0.086207,0.0625,0,0.001088,0.005422,yes
0.37931,0.25,0.333333,0.000435,0.00062,yes
0.034483,0.03125,0,0.000979,0.00093,yes
0.137931,0.15625,0.333333,0,0,yes
0,0,0,0,0,yes
0.344828,0.3125,0.666667,0.001632,0.001498,yes
0.293103,0.21875,0.333333,0,0,yes
0.068966,0.03125,0.333333,0,0,yes
0.37931,0.1875,0.333333,0.00642,0.004802,yes
0.017241,0.75,0.666667,0.001523,0.00031,yes
0.155172,0.09375,0.333333,0.000979,0.000527,yes
0.293103,0.25,0.333333,0,0,yes
0.12069,0.15625,0.333333,0.000544,0.00062,yes
0.086207,0.0625,0,0.002394,0.001549,yes
0.275862,0.15625,0.333333,0,0,yes
0.327586,0.1875,0.333333,0,0,yes
0.396552,0.1875,0.333333,0,0,yes
0.189655,0.15625,0.333333,0,0,yes
0,0,0,0,0,yes
0.034483,0.03125,0,0,0,yes
0,0,0,0.001523,0.000723,yes
0.103448,0.0625,0.333333,0.000871,0.001007,yes
0.844828,0.5,0.666667,0.000653,0.000852,yes
0.034483,0.03125,0.333333,0.000435,0.00062,yes
0.086207,0.0625,0,0,0,yes
0.086207,0.0625,0,0.000109,0.00031,yes
0.12069,0.09375,0.333333,0,0,yes
0.206897,0.1875,0.333333,0.008596,0.006197,yes
0.086207,0.03125,0,0,0,yes
0.086207,0.0625,0,0.003591,0.001332,yes
0.344828,0.1875,0.333333,0.036453,0.006338,yes
0.189655,0.125,0.333333,0,0,yes
0.12069,0.09375,0.333333,0.002285,0.002866,yes
0.155172,0.125,0.333333,0,0,yes
0,0,0,0,0,yes
0.224138,0.1875,0.666667,0.001523,0.001239,yes
0.189655,0.15625,0.333333,0.001197,0.001007,yes
0.103448,0.125,0.333333,0.009684,0.007075,yes
0,0,0,0,0,yes
0.068966,0.0625,0.333333,0.000435,0.00031,yes
0.206897,0.125,0.333333,0,0,yes
0.224138,0.1875,0.333333,0.010229,0.014562,yes
0.086207,0.1875,0.333333,0.00185,0.00129,yes
0.103448,0.0625,0.666667,0.007617,0.002851,yes
0.12069,0.0625,0.333333,0.003156,0.00253,yes
0,0,0,0.003264,0.001653,yes
0.206897,0.1875,0.333333,0.008596,0.006197,yes
0.12069,0.09375,0.333333,0.011099,0.002576,yes
0,0,0,0.001197,0.002014,yes
0,0,0,0,0,yes
0.155172,0.09375,0.333333,0.000979,0.000527,yes
0.5,0.59375,0.666667,0,0,yes
0,0,0,0,0,yes
0.017241,0.03125,0,0.000109,0.00031,yes
0.344828,0.3125,0.666667,0.001632,0.001498,yes
0.137931,0.09375,0,0,0,yes
0.086207,0.0625,0,0,0,yes
0.068966,0.0625,0,0.000653,0.002169,yes
0.344828,0.28125,0.333333,0.015452,0.021998,yes
0.034483,0.03125,0,0,0,yes
0.12069,0.09375,0.333333,0.011099,0.002576,yes
0.103448,0.0625,0.333333,0.006094,0.004957,yes
0,0,0,0.002394,0.001782,yes
0.051724,0.03125,0,0.00185,0.002375,yes
0.051724,0.03125,0,0.011752,0.016731,yes
0,0,0,0,0,yes
0.034483,0.03125,0,0,0,yes
0,0,0,0,0,yes
0.034483,0.03125,0,0.00185,0.001084,yes
0.034483,0.03125,0,0,0,yes
0.086207,0.0625,0,0.001632,0.002634,yes
0.103448,0.0625,0.666667,0.000653,0.000387,yes
0.086207,0.0625,0,0.001088,0.005422,yes
0.086207,0.09375,0,0.00642,0.006093,yes
0.12069,0.0625,0,0.002176,0.004183,yes
0,0,0,0.000326,0.000465,yes
0,0,0,0.000435,0.00062,yes
0.034483,0.03125,0,0,0,yes
0,0,0,0.000109,0.00031,yes
0.293103,0.1875,0.333333,0,0,yes
0.344828,0.21875,0.333333,0.007182,0.010225,yes
0,0,0,0,0,yes
0,0,0,0,0,yes
0.017241,0.5625,0.666667,0.000435,0.00031,yes
0,0,0,0,0,yes
0,0,0,0,0,yes
0,0,0,0,0,yes
0.051724,0.03125,0,0.000109,0.00031,yes
0.137931,0.125,0.333333,0,0,yes
0.103448,0.0625,0.333333,0.024157,0.009411,yes
0.068966,0.03125,0,0.003917,0.001975,yes
0.068966,0.03125,0,0.003917,0.001975,yes
0.258621,0.21875,0.333333,0,0,yes
0,0,0,0.000653,0.001084,yes
0.051724,0.03125,0,0.000653,0.001084,yes
0.137931,0.09375,0.333333,0.000326,0.000775,yes
0,0,0,0.00185,0.001394,yes
0,0,0,0,0,yes
0.086207,0.0625,0,0.010337,0.014717,yes
0.068966,0.0625,0,0,0,yes
0.155172,0.09375,0.333333,0.000653,0.000465,yes
0,0,0.333333,0,0,yes
0.12069,0.125,0.333333,0.002394,0.003331,yes
0.068966,0.0625,0,0,0,yes
0.086207,0.0625,0,0.002394,0.001549,yes
0.086207,0.0625,0,0.010337,0.014717,yes
0.275862,0.25,0.333333,0,0,yes
0.017241,0,0,0.007835,0.005655,yes
0.068966,0.0625,0,0.000653,0.002169,yes
0.034483,0.03125,0,0.000218,0.000465,yes
0.224138,0.1875,0.333333,0.010229,0.014562,yes
0.362069,0.28125,0.333333,0.001088,0.001549,yes
0,0,0,0.000109,0.00031,yes
0.051724,0.03125,0,0.012949,0.003459,yes
0.258621,0.125,0.333333,0.001523,0.001239,yes
0,0,0,0,0,yes
0,0,0,0,0,yes
0.327586,0.1875,0.333333,0,0,yes
0.224138,0.15625,0.333333,0.00185,0.001936,yes
0.068966,0.0625,0,0,0,yes
0.034483,0.03125,0,0,0,yes
0,0,0,0.008487,0.012084,yes
0.206897,0.15625,0.666667,0.00272,0.0016,yes
0.086207,0.09375,0,0.00642,0.006093,yes
0.034483,0.03125,0,0.000218,0.00031,yes
0.293103,0.21875,0.333333,0,0,yes
0.086207,0.0625,0,0.00272,0.001084,yes
0.051724,0.03125,0,0,0,yes
0.068966,0.0625,0,0,0,yes
0,0,0,0.000435,0.00062,yes
0.086207,0.09375,0,0,0,yes
0.068966,0.21875,0.333333,0.00185,0.001653,yes
0,0,0,0.018498,0.0134,yes
0.224138,0.125,0.333333,0.02198,0.007901,yes
0.137931,0.09375,0.333333,0.015234,0.005732,yes
0.396552,0.1875,0.333333,0,0,yes
0.017241,0.0625,0,0.002176,0.003408,yes
0.068966,0.0625,0.333333,0.004679,0.002324,yes
0.189655,0.15625,0.333333,0,0,yes
0.086207,0.03125,0,0,0,yes
0.068966,0.0625,0.333333,0.000435,0.00031,yes
0,0,0,0.000762,0.006662,yes
0.362069,0.28125,0.333333,0.001088,0.001549,yes
0.465517,0.3125,0.666667,0.022307,0.004397,yes
0.396552,0.1875,0.333333,0,0,yes
0.086207,0.0625,0,0,0,yes
0.034483,0.03125,0,0.010337,0.014717,yes
0.396552,0.1875,0.333333,0,0,yes
0.103448,0.0625,0,0.000871,0.001033,yes
0.155172,0.0625,0.333333,0.005876,0.001576,yes
0.12069,0.09375,0,0.010555,0.007746,yes
0.413793,0.3125,0.666667,0.001197,0.000581,yes
0.327586,0.1875,0.333333,0,0,yes
0.068966,0.0625,0.333333,0.004679,0.002324,yes
0,0,0,0.000653,0.001084,yes
0.224138,0.15625,0.333333,0.00185,0.001936,yes
0,0,0,0,0,yes
0,0,0,0,0,yes
0.034483,0.03125,0,0,0,yes
0.017241,0.75,0.666667,0.001523,0.00031,yes
0.086207,0.09375,0,0.00642,0.006093,yes
0.086207,0.0625,0.333333,0.022307,0.008017,yes
0.068966,0.0625,0.333333,0.000435,0.00031,yes
0.034483,0.03125,0,0.000435,0.000516,yes
0.034483,0.03125,0,0.000218,0.000465,yes
0.12069,0.09375,0,0.010664,0.005267,yes
0.017241,0,0,0.003373,0.004802,yes
0.293103,0.25,0.333333,0,0,yes
0.224138,0.125,0.333333,0.000762,0.002169,yes
0.137931,0.09375,0.333333,0.002176,0.001808,yes
0.155172,0.125,0.333333,0.001632,0.00129,yes
0.137931,0.09375,0,0,0,yes
0.293103,0.21875,0.333333,0,0,yes
0,0,0,0,0,yes
0.517241,0.375,0.666667,0.009902,0.00229,yes
0.12069,0.0625,0,0.002176,0.004183,yes
0.034483,0.03125,0,0.002612,0.003718,yes
0.344828,0.28125,0.333333,0.015452,0.021998,yes
0.017241,0.09375,0,0.001088,0.000723,yes
0.327586,0.1875,0.333333,0,0,yes
0.068966,0.03125,0.333333,0,0,yes
0.224138,0.0625,0.333333,0.001959,0.001239,yes
0,0,0,0.000109,0.00031,yes
0.034483,0.03125,0,0.000109,0.00031,yes
0.224138,0.1875,0.333333,0.010229,0.014562,yes
0.362069,0.28125,0.333333,0.001088,0.001549,yes
0,0,0,0,0,yes
0,0,0,0,0,yes
0.034483,0.03125,0,0.008487,0.012084,yes
0.137931,0.09375,0,0.004897,0.006971,yes
0,0,0,0,0,yes
0,0,0,0.000109,0.000155,yes
0.172414,0.09375,0.333333,0.001088,0.001033,yes
0.293103,0.1875,0.333333,0,0,yes
0,0,0,0.718063,0.511541,yes
0.103448,0.0625,0.333333,0.000544,0.001549,yes
0.017241,0.71875,0.666667,0.001523,0.00031,yes
0.206897,0.1875,0.333333,0.010229,0.014562,yes
0.086207,0.0625,0,0.00272,0.001084,yes
0.155172,0.125,0.333333,0.001632,0.00129,yes
