@relation 'Dataset-weka.filters.unsupervised.attribute.Remove-R1-3-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last'

@attribute avgChurn numeric
@attribute stmtAdded numeric
@attribute CyclomaticComplexity numeric
@attribute CodeSmells numeric
@attribute maxChurn numeric
@attribute IsBuggy {no,yes}

@data
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.15625,0.333333,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.09375,0,0,no
0,0,0.03125,0.333333,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.333333,0,no
0,0,0,0.333333,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.0625,0,0,no
0,0,0,0,0,no
0,0,0.125,0.333333,0,no
0,0,0.3125,1,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.28125,0.333333,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0,0.333333,0,no
0,0,0,0.333333,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.333333,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0.09375,0.333333,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0.09375,0,0,no
0,0,0.03125,0,0,no
0,0,0.0625,0,0,no
0,0,0,0,0,no
0,0,0.03125,0.333333,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.001239,0.000871,0.1875,0.333333,0.001239,no
0,0,0.09375,0,0,no
0,0,0.09375,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0.00031,0.000544,0,0,0.00031,no
0.001936,0.004244,0.09375,0.333333,0.003408,yes
0.001576,0.005876,0.0625,0.333333,0.003408,yes
0,0,0,0,0,yes
0.001188,0.002067,0.0625,0.666667,0.001084,no
0,0,0.03125,0,0,yes
0,0,0,0,0,yes
0.000736,0.001523,0.0625,0.666667,0.001084,no
0,0,0.03125,0,0,yes
0,0,0,0,0,yes
0.000775,0.000544,0.0625,0.666667,0.000775,no
0,0,0.03125,0,0,yes
0,0,0,0,0,yes
0.001549,0.000871,0,0,0.001549,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0.09375,0.333333,0,no
0,0,0.03125,0.333333,0,no
0.01007,0.007073,0,0,0.01007,no
0.01007,0.007073,0.03125,0,0.01007,no
0.01007,0.007073,0.03125,0,0.01007,no
0.00031,0.000109,0,0,0.00031,no
0,0,0,0,0,no
0,0,0,0,0,no
0.001007,0.003917,0.03125,0,0.002789,no
0.003873,0.00272,0,0,0.003873,no
0.001549,0.007073,0.03125,0,0.004183,no
0.002905,0.008161,0.03125,0,0.004183,no
0.002582,0.005441,0,0,0.004183,no
0.002479,0.001741,0,0,0.002479,no
0.00062,0.000218,0,0,0.00062,no
0.004415,0.011752,0.0625,0,0.010844,no
0.004454,0.011861,0.03125,0,0.010844,no
0.003486,0.008052,0.0625,0,0.010844,no
0.003977,0.007835,0,0,0.010844,no
0.004028,0.00827,0,0,0.010844,no
0.003292,0.00914,0,0,0.010844,no
0.010844,0.007617,0,0,0.010844,no
0.00062,0.000435,0,0,0.00062,no
0.002169,0.001088,0,0,0.002169,no
0.001627,0.001632,0,0,0.001859,no
0.000155,0.000109,0,0,0.000155,yes
0.000465,0.000109,0,0,0.000465,no
0.00031,0.000109,0.0625,0,0.00031,no
0.001472,0.002938,0.1875,0.333333,0.002014,no
0.000813,0.002067,0.125,0.333333,0.001394,no
0.000155,0.000109,0,0,0.000155,yes
0.002767,0.01197,1,0.666667,0.006971,no
0,0,0,0.333333,0,no
0,0,0.09375,0.666667,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.000465,0.000109,0.03125,0,0.000465,yes
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0.333333,0,no
0,0,0,0,0,no
0,0,0,0.333333,0,no
0.010225,0.007182,0.03125,0.333333,0.010225,no
0.010225,0.007182,0.0625,0,0.010225,no
0.005267,0.007291,0.03125,0,0.010225,no
0.010225,0.007182,0,0,0.010225,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0.007436,0.005223,0.03125,0,0.007436,no
0,0,0.03125,0,0,no
0.007436,0.005223,0,0,0.007436,no
0.007436,0.005223,0,0,0.007436,no
0.129667,0.091077,0,0,0.129667,no
0.129667,0.091077,0,0,0.129667,no
0.044978,0.094233,0,0,0.129667,no
0.044978,0.094233,0,0,0.129667,no
0,0,0,0,0,no
0,0,0,0,0,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0,0,0,0,0,no
0.058095,0.040805,0,0,0.058095,no
0.010689,0.007508,0,0,0.010689,no
0.010689,0.007508,0.09375,0,0.010689,no
0.010689,0.007508,0,0,0.010689,no
0.010689,0.007508,0,0,0.010689,no
0.010689,0.007508,0,0,0.010689,no
0.058095,0.040805,0,0,0.058095,no
0,0,0,0,0,no
0.010689,0.007508,0.03125,0,0.010689,no
0,0,0,0,0,no
0.010689,0.007508,0,0,0.010689,no
0.010689,0.007508,0.09375,0,0.010689,no
0.010689,0.007508,0,0,0.010689,no
0.010689,0.007508,0,0,0.010689,no
0.010689,0.007508,0,0,0.010689,no
0.058095,0.040805,0,0,0.058095,no
0,0,0,0,0,no
0.010689,0.007508,0.03125,0,0.010689,no
0.010689,0.007508,0,0,0.010689,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0,0,0,0,0,no
0.058095,0.040805,0,0,0.058095,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.0625,0,0.058095,no
0.029667,0.041676,0,0,0.058095,no
0.029667,0.041676,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0,0,0,0,0,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0,0,0,0,0,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0,0,0.125,0,0,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.15625,0.333333,0.058095,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0.007436,0.005223,0.03125,0,0.007436,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0.007436,0.005223,0,0,0.007436,no
0.007436,0.005223,0,0,0.007436,no
0.129667,0.091077,0,0,0.129667,no
0.129667,0.091077,0,0,0.129667,no
0.044978,0.094233,0,0,0.129667,no
0.044978,0.094233,0,0,0.129667,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.0625,0,0.058095,no
0.029667,0.041676,0,0,0.058095,no
0.029667,0.041676,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0,0,0,0,0,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0,0,0,0,0,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.000697,0.000979,0.46875,0.666667,0.00093,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.15625,0.333333,0.058095,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0,0,0.0625,0,0,no
0,0,0.03125,0,0,no
0,0,0.0625,0,0,no
0,0,0.0625,0,0,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0.007436,0.005223,0.03125,0,0.007436,no
0.007436,0.005223,0,0,0.007436,no
0.007436,0.005223,0,0,0.007436,no
0.007436,0.005223,0,0,0.007436,no
0.007436,0.005223,0.03125,0,0.007436,no
0.007436,0.005223,0,0,0.007436,no
0.007436,0.005223,0,0,0.007436,no
0.007436,0.005223,0.03125,0,0.007436,no
0,0,0,0,0,no
0.129667,0.091077,0,0,0.129667,no
0.129667,0.091077,0,0,0.129667,no
0.129667,0.091077,0.03125,0,0.129667,no
0.064988,0.091186,0,0,0.129667,no
0.044978,0.094233,0,0,0.129667,no
0.044978,0.094233,0,0,0.129667,no
0.06646,0.093362,0,0,0.129667,no
0.044411,0.093471,0,0,0.129667,no
0.129667,0.091077,0,0,0.129667,no
0.129667,0.091077,0.03125,0,0.129667,no
0.129667,0.091077,0,0,0.129667,no
0.129667,0.091077,0,0,0.129667,no
0.129667,0.091077,0,0,0.129667,no
0.129667,0.091077,0,0,0.129667,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0,0,0,0,0,no
0.058095,0.040805,0,0,0.058095,no
0.129667,0.091077,0,0,0.129667,no
0.129667,0.091077,0.03125,0,0.129667,no
0.129667,0.091077,0.03125,0,0.129667,no
0.129667,0.091077,0,0,0.129667,no
0.129667,0.091077,0,0,0.129667,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.0625,0,0.058095,no
0.029667,0.041676,0,0,0.058095,no
0.029667,0.041676,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.129667,0.091077,0,0,0.129667,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0,0,0,0,0,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.129667,0.091077,0.09375,0,0.129667,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.15625,0.333333,0.058095,no
0.129667,0.091077,0,0,0.129667,no
0.129667,0.091077,0.03125,0,0.129667,no
0.129667,0.091077,0.03125,0,0.129667,no
0.129667,0.091077,0,0,0.129667,no
0.129667,0.091077,0,0,0.129667,no
0.129667,0.091077,0,0,0.129667,no
0.129667,0.091077,0,0,0.129667,no
0.129667,0.091077,0,0,0.129667,no
0.129667,0.091077,0,0,0.129667,no
0.117583,0.16518,0,0,0.129667,no
0.1055,0.074102,0,0,0.1055,no
0.1055,0.074102,0,0,0.1055,no
0.129667,0.091077,0,0,0.129667,no
0.129667,0.091077,0,0,0.129667,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0,0,0,0,0,no
0.058095,0.040805,0,0,0.058095,no
0.117583,0.16518,0,0,0.129667,no
0.1055,0.074102,0,0,0.1055,no
0.1055,0.074102,0,0,0.1055,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.0625,0,0.058095,no
0.029667,0.041676,0,0,0.058095,no
0.029667,0.041676,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.129667,0.091077,0,0,0.129667,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0,0,0,0,0,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.129667,0.091077,0.09375,0,0.129667,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.15625,0.333333,0.058095,no
0.129667,0.091077,0.03125,0,0.129667,no
0.117583,0.16518,0,0,0.129667,no
0.1055,0.074102,0,0,0.1055,no
0.1055,0.074102,0,0,0.1055,no
0.053524,0.07519,0.03125,0,0.1055,no
0.053524,0.07519,0.03125,0,0.1055,no
0.1055,0.074102,0,0,0.1055,no
0.1055,0.074102,0,0,0.1055,no
0.053215,0.074538,0,0,0.1055,no
0.1055,0.074102,0,0,0.1055,no
0.1055,0.074102,0.03125,0,0.1055,no
0.1055,0.074102,0,0,0.1055,no
0.1055,0.074102,0.03125,0,0.1055,no
0.1055,0.074102,0,0,0.1055,no
0.1055,0.074102,0.03125,0,0.1055,no
0,0,0,0,0,no
0.000775,0.000544,0.03125,0,0.000775,no
0.053989,0.075843,0,0,0.1055,no
0.1055,0.074102,0,0,0.1055,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0,0,0,0,0,no
0.058095,0.040805,0,0,0.058095,no
0.1055,0.074102,0,0,0.1055,no
0.1055,0.074102,0.03125,0,0.1055,no
0.1055,0.074102,0.03125,0,0.1055,no
0.1055,0.074102,0,0,0.1055,no
0.1055,0.074102,0.03125,0,0.1055,no
0.1055,0.074102,0.03125,0,0.1055,no
0.1055,0.074102,0,0,0.1055,no
0.1055,0.074102,0.03125,0,0.1055,no
0.1055,0.074102,0.03125,0,0.1055,no
0,0,0,0,0,no
0.000775,0.000544,0.03125,0,0.000775,no
0.1055,0.074102,0.03125,0,0.1055,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.0625,0,0.058095,no
0.029667,0.041676,0,0,0.058095,no
0.029667,0.041676,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.1055,0.074102,0,0,0.1055,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0,0,0,0,0,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.1055,0.074102,0.15625,0,0.1055,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.15625,0.333333,0.058095,no
0.1055,0.074102,0,0,0.1055,no
0.1055,0.074102,0.03125,0,0.1055,no
0.1055,0.074102,0.03125,0,0.1055,no
0.1055,0.074102,0,0,0.1055,no
0.1055,0.074102,0,0,0.1055,no
0.1055,0.074102,0,0,0.1055,no
0.1055,0.074102,0.03125,0,0.1055,no
0.1055,0.074102,0.03125,0,0.1055,no
0.1055,0.074102,0,0,0.1055,no
0.1055,0.074102,0,0,0.1055,no
0.1055,0.074102,0,0,0.1055,no
0.1055,0.074102,0.03125,0,0.1055,no
0.1055,0.074102,0.03125,0,0.1055,no
0.1055,0.074102,0,0,0.1055,no
0,0,0,0,0,no
0,0,0,0,0,no
0.000775,0.000544,0.03125,0,0.000775,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0,0,0,0,0,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.02928,0.041023,0.03125,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.0625,0,0.058095,no
0.029667,0.041676,0,0,0.058095,no
0.029667,0.041676,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0,0,0,0,0,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.0625,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.15625,0.333333,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0,0,0,0,0,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.02928,0.041023,0.03125,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.0625,0,0.058095,no
0.029667,0.041676,0,0,0.058095,no
0.029667,0.041676,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0,0,0,0,0,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.0625,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.15625,0.333333,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0.03125,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0.058095,0.040805,0,0,0.058095,no
0,0,0,0,0,no
0.001239,0.000871,0,0.333333,0.001239,no
0,0,0,0,0,no
0.00031,0.000109,0,0,0.00031,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,yes
0.003253,0.002285,0,0,0.003253,no
0.001936,0.002503,0,0,0.003253,no
0.000542,0.000653,0.15625,0.333333,0.000775,yes
0,0,0.0625,0,0,no
